ins,lat,lon
21004,50.84027777777778,4.354611111111111
21015,50.871194444444455,4.3883888888888904
21005,50.84433333333334,4.372861111111111
21009,50.83000000000001,4.361666666666666
21013,50.82250000000001,4.353888888888888
21001,50.81652777777778,4.280055555555555
21012,50.85438888888889,4.306611111111111
21011,50.86525,4.33025
21003,50.87330555555555,4.289305555555555
21008,50.87425,4.32175
21010,50.8835,4.334416666666667
21006,50.854861111111106,4.414277777777778
21019,50.83755555555556,4.4245833333333335
21002,50.81800000000001,4.426388888888889
21017,50.79622222222223,4.413583333333333
21016,50.794055555555545,4.366527777777779
21007,50.803638888888884,4.316055555555557
21018,50.83955555555556,4.4405
21014,50.84930555555556,4.368944444444444
25112,50.71708333333334,4.6098888888888885
25050,50.72186111111111,4.462222222222223
25043,50.68825,4.7866944444444455
25005,50.775,4.7827777777777785
25018,50.70200000000001,4.66238888888889
25091,50.72463888888889,4.535388888888889
25121,50.667888888888896,4.5605
25120,50.7345,4.9702777777777785
25118,50.74652777777778,4.9791944444444445
25084,50.62783333333334,4.798666666666667
25122,50.682,4.904833333333333
25048,50.727833333333336,4.871722222222223
25119,50.661694444444436,4.413944444444446
25037,50.73847222222222,4.6779166666666665
25072,50.56933333333334,4.335472222222221
25110,50.70477777777778,4.379305555555555
25014,50.68283333333333,4.3693888888888885
25123,50.67661111111111,4.136444444444445
25068,50.64463888888889,4.645638888888889
25015,50.68016666666666,4.247472222222221
25117,50.62,4.636388888888888
25124,50.63986111111111,4.673583333333333
25044,50.64975,4.269888888888889
25031,50.59872222222222,4.458
25105,50.7033888888889,4.151888888888889
25023,50.60947222222222,4.538944444444446
25107,50.555527777777776,4.551722222222222
23027,50.730611111111116,4.230916666666666
23032,50.725194444444455,4.029138888888889
23009,50.716611111111106,3.9392222222222224
23033,50.76780555555556,4.444305555555556
23023,50.75294444444446,3.971861111111111
23077,50.797472222222225,4.259722222222221
23098,50.8075,4.304166666666666
23100,50.75911111111111,4.349611111111111
23101,50.73983333333334,4.369916666666667
23003,50.76630555555555,4.3141944444444436
23064,50.734972222222225,4.111916666666667
23016,50.8446388888889,4.2694722222222214
23002,50.918527777777776,4.157555555555557
23086,50.88691666666666,4.172861111111112
23060,50.977111111111114,4.181361111111111
23104,50.806138888888896,4.1577777777777785
23024,50.77891666666667,4.080666666666667
23097,50.82216666666667,4.113805555555556
23044,50.85313888888889,4.064916666666666
23102,50.91363888888889,4.306111111111111
23052,50.98508333333334,4.222555555555556
23105,50.92447222222222,4.113222222222221
23088,50.94211111111111,4.4398333333333335
23081,50.90391666666667,4.509777777777779
23047,50.90483333333333,4.453722222222223
23045,51.02080555555556,4.245388888888889
23025,50.91819444444446,4.356333333333333
23050,50.953611111111115,4.342138888888889
23039,51.011388888888895,4.365722222222222
23038,50.95952777777778,4.587972222222222
23094,50.89894444444445,4.483944444444443
23099,50.86175,4.453722222222223
23103,50.84641666666667,4.504666666666667
23096,50.991027777777774,4.470416666666667
11002,51.22377777777778,4.399638888888889
11056,51.231861111111115,4.320138888888889
11050,51.2225,4.502694444444446
11007,51.19175,4.488361111111111
11052,51.20502777777778,4.485194444444446
13011,51.15708333333333,4.811638888888889
12014,51.0765,4.7349444444444435
13013,51.02683333333334,4.891944444444444
13016,51.06075,4.840972222222222
11054,51.224388888888896,4.6617500000000005
13029,51.14986111111111,4.851222222222222
13049,51.14269444444446,4.902111111111111
13012,51.141861111111105,4.771527777777779
13019,51.22097222222222,4.833972222222221
13010,51.17933333333333,4.727944444444446
13044,51.244861111111106,4.757861111111112
13040,51.29772222222223,4.919333333333333
13037,51.32691666666667,4.78375
13014,51.40075,4.761638888888889
13023,51.35738888888889,4.865861111111111
13004,51.32611111111112,4.853527777777777
13046,51.30927777777778,4.866333333333333
13031,51.29322222222223,5.035888888888889
13001,51.32,5.085611111111111
13035,51.39163888888889,5.016111111111111
13002,51.44088888888889,4.926444444444446
11057,51.29547222222222,4.7066388888888895
13025,51.200638888888896,5.098972222222222
13053,51.0841388888889,5.035722222222222
13008,51.16513888888889,4.982111111111111
13021,51.12927777777778,5.075583333333333
13017,51.24916666666667,4.960833333333333
13036,51.27505555555555,5.129472222222222
13006,51.23177777777778,5.067361111111111
13003,51.18033333333333,5.204083333333333
12021,51.130972222222226,4.558583333333333
11035,51.17561111111111,4.627777777777778
11004,51.164555555555545,4.513805555555557
11021,51.156611111111104,4.48125
11025,51.12975,4.481694444444446
11024,51.10119444444446,4.463416666666667
12026,51.16108333333333,4.667416666666667
12009,51.116361111111104,4.496027777777779
12029,51.05897222222222,4.619222222222223
12002,51.10730555555556,4.6379722222222215
11018,51.14372222222222,4.345527777777779
11038,51.125277777777775,4.334722222222221
11001,51.13566666666666,4.372249999999998
11029,51.170055555555564,4.454694444444446
11013,51.15577777777778,4.42
12025,51.01902777777778,4.496805555555556
12005,51.03013888888889,4.503
12040,51.05033333333333,4.366027777777776
11037,51.083944444444455,4.422722222222221
11030,51.11458333333334,4.3290555555555565
11005,51.09575,4.355444444444443
12035,51.03666666666666,4.512777777777779
12030,51.060583333333334,4.332611111111111
12007,51.114527777777774,4.236000000000001
12034,51.058361111111104,4.211916666666667
11040,51.26575,4.511916666666667
11016,51.463555555555565,4.4737222222222215
11022,51.3835,4.4793055555555545
11008,51.299944444444435,4.5553333333333335
11044,51.302944444444435,4.4006944444444445
11023,51.35008333333334,4.4135
11009,51.34233333333334,4.604805555555554
11039,51.241444444444454,4.579305555555554
11055,51.274805555555545,4.718055555555557
11053,51.40038888888889,4.603694444444444
24062,50.87591666666667,4.6977777777777785
24038,50.93316666666666,4.632083333333334
24045,50.811277777777775,4.628527777777778
24086,50.826805555555566,4.659305555555556
24009,50.85677777777778,4.639222222222221
24055,50.887861111111114,4.522583333333333
24104,50.82888888888889,4.504305555555557
23062,50.780111111111104,4.514555555555557
24094,50.93975,4.7500277777777775
24109,50.99272222222222,4.7019722222222216
24007,50.984722222222224,4.781111111111111
24048,51.001583333333336,4.6610000000000005
24033,50.956194444444456,4.679222222222221
24014,50.972111111111104,4.563916666666667
24001,50.985444444444454,4.8359444444444435
24066,50.878805555555566,4.8189722222222215
24043,50.92111111111111,4.756111111111111
24134,50.978361111111106,4.976333333333334
24020,50.966111111111104,5.031666666666666
24107,50.812222222222225,4.9300000000000015
24041,50.79972222222222,4.884388888888887
24133,50.82241666666667,5.058805555555557
24011,50.87205555555556,4.757138888888889
24016,50.84986111111111,4.864111111111111
24137,50.86769444444445,4.959138888888889
24135,50.94088888888889,4.902305555555556
24059,50.77661111111111,4.990888888888889
24130,50.83277777777778,5.108833333333333
24028,50.88988888888889,5.1157499999999985
24008,50.937638888888884,4.9817222222222215
24054,50.875444444444454,5.04225
71022,50.92258333333333,5.341916666666666
71066,50.99358333333333,5.345527777777779
72039,51.027,5.3655277777777775
71024,50.918277777777774,5.1745
71020,50.93833333333333,5.052722222222221
71070,51.04761111111111,5.328416666666667
71037,50.99722222222222,5.198888888888889
73001,50.86605555555556,5.277555555555557
71004,51.05566666666667,5.214277777777778
71011,50.93005555555556,5.4236111111111125
71016,50.99677777777778,5.521472222222222
73042,50.838611111111106,5.622805555555557
73107,50.95141666666667,5.7016944444444455
72018,51.13969444444446,5.750222222222222
72041,51.04391666666667,5.697472222222222
71047,51.052277777777775,5.618444444444445
71002,51.00066666666667,5.566722222222222
72040,51.10433333333334,5.537333333333333
72021,51.109638888888895,5.7034166666666675
71067,50.92772222222222,5.572416666666666
73083,50.80183333333333,5.463222222222222
73040,50.873944444444454,5.369805555555555
73032,50.87616666666667,5.472805555555556
73006,50.87002777777778,5.520444444444443
73066,50.7665,5.561361111111111
73109,50.74677777777778,5.8164444444444445
71053,50.85572222222223,5.245388888888889
73098,50.84166666666667,5.334083333333333
73009,50.807305555555544,5.291416666666667
71045,50.874638888888896,5.239166666666667
73022,50.737555555555566,5.327722222222222
71017,50.724722222222226,5.186111111111113
72029,51.22841666666667,5.394222222222222
72025,51.23441666666667,5.439722222222222
72020,51.21819444444446,5.272805555555554
72037,51.25463888888889,5.479027777777778
72038,51.10705555555555,5.363833333333333
71069,51.08005555555556,5.139666666666667
72003,51.16830555555556,5.580722222222222
72004,51.146972222222225,5.618027777777778
71034,51.120222222222225,5.266527777777778
71057,51.054194444444434,5.0836388888888875
72030,51.13969444444446,5.450166666666667
62063,50.64916666666666,5.55575
62051,50.66766666666666,5.634305555555555
62022,50.58158333333333,5.670333333333334
62096,50.59502777777778,5.521055555555557
62121,50.53886111111111,5.497222222222222
62032,50.560361111111106,5.603027777777778
62100,50.514361111111114,5.683916666666668
61079,50.481027777777776,5.511666666666668
62026,50.48822222222223,5.5761111111111115
61024,50.43155555555556,5.534638888888888
61019,50.390694444444435,5.68275
61010,50.58316666666667,5.126222222222221
61028,50.549361111111104,5.0834166666666665
64075,50.625805555555566,5.008611111111111
64029,50.67141666666666,5.216777777777779
64008,50.698638888888894,5.17475
64015,50.62666666666666,5.1497777777777785
64034,50.664722222222224,5.074694444444444
64047,50.717694444444454,5.005333333333334
64074,50.70533333333334,5.29175
64076,50.627055555555565,5.2414444444444435
62006,50.673694444444436,5.481861111111112
64025,50.67280555555556,5.425805555555557
64063,50.67975,5.3359999999999985
64023,50.66205555555555,5.322416666666666
64056,50.703361111111114,5.334944444444443
64021,50.71227777777778,5.390888888888888
62120,50.606027777777776,5.440666666666668
62093,50.63502777777778,5.522
62003,50.65727777777778,5.52425
62060,50.717111111111116,5.527972222222222
62118,50.62916666666667,5.499833333333332
64065,50.606638888888895,5.3411944444444455
61080,50.56283333333333,5.357027777777779
61031,50.52166666666667,5.241194444444445
61072,50.543888888888894,5.2358055555555545
61068,50.589861111111105,5.277138888888889
61063,50.617194444444436,5.266666666666667
61003,50.55186111111111,5.307083333333333
61043,50.518638888888894,5.364972222222222
61081,50.46425,5.324305555555554
61012,50.39341666666667,5.387305555555557
61039,50.45641666666667,5.276
61041,50.49366666666667,5.331333333333333
61048,50.44705555555554,5.415111111111113
62108,50.765944444444436,5.677111111111111
62027,50.71825000000001,5.735111111111111
62015,50.618611111111115,5.661583333333334
62038,50.62222222222222,5.683472222222222
62099,50.61997222222222,5.753972222222222
63035,50.63447222222222,5.818611111111112
62119,50.6725,5.7250000000000005
62079,50.70991666666667,5.638305555555554
62011,50.755555555555546,5.554805555555554
63023,50.62583333333333,6.044638888888889
63048,50.66427777777778,5.993777777777778
63040,50.71958333333333,6.014222222222222
63061,50.66266666666667,6.1228333333333325
63013,50.435555555555545,6.164472222222222
63012,50.41219444444446,6.276972222222222
63001,50.357277777777774,6.1659444444444444
63067,50.28058333333333,6.125805555555555
63087,50.18727777777778,6.130055555555555
63079,50.59275,5.867000000000001
63020,50.620472222222226,5.852277777777778
63046,50.612638888888895,5.940888888888888
63004,50.57130555555556,6.037305555555554
63084,50.647944444444434,5.972055555555556
63038,50.52447222222222,5.8896388888888875
63088,50.72833333333333,5.957666666666666
63058,50.57730555555556,5.834527777777778
62122,50.56588888888889,5.713805555555557
63057,50.59216666666667,5.757305555555557
63003,50.69383333333333,5.852444444444443
63089,50.64402777777778,5.8918888888888885
63072,50.487388888888894,5.866472222222222
63076,50.539027777777775,5.8731944444444455
62009,50.451277777777776,5.64786111111111
63080,50.47908333333334,6.1089722222222225
63049,50.426305555555544,6.0233888888888885
63073,50.46222222222222,5.990555555555557
63086,50.35316666666667,5.8803888888888896
63075,50.41583333333333,5.810833333333332
63045,50.336222222222226,5.769972222222222
92094,50.46638888888889,4.860833333333333
92142,50.5465,4.718638888888889
92137,50.464277777777774,4.595111111111111
92048,50.37683333333334,4.6272777777777785
92141,50.518027777777775,4.857666666666666
92114,50.491027777777774,4.593361111111111
92045,50.443222222222225,4.781777777777778
92101,50.38241666666666,4.878361111111111
92140,50.45244444444445,4.692638888888889
92003,50.48583333333333,5.096388888888889
92035,50.6,4.895666666666666
92006,50.35327777777778,5.008277777777779
92054,50.41213888888889,5.082138888888887
92097,50.42438888888889,5.124138888888888
91059,50.34016666666667,5.052555555555554
91064,50.384027777777774,5.23325
91120,50.27616666666667,5.236083333333333
92138,50.53172222222222,4.948222222222221
91034,50.223944444444456,4.912055555555557
91103,50.242527777777774,4.846722222222222
91141,50.32100000000001,4.8925833333333335
91005,50.29977777777778,4.766444444444446
91142,50.205111111111115,4.856444444444444
91143,49.867222222222225,4.891333333333333
91015,49.90758333333334,5.059
91072,50.1923611111111,5.004111111111111
91013,50.114111111111114,4.956138888888889
91054,49.96325,4.9412777777777785
91114,50.13113888888889,5.145666666666667
91030,50.30358333333333,5.016527777777778
93056,50.128805555555566,4.495277777777779
93022,50.24491666666667,4.709333333333333
93010,50.17711111111111,4.464611111111111
92087,50.34405555555556,4.647833333333333
93088,50.265361111111105,4.50375
93014,50.04711111111111,4.429805555555556
93090,50.027888888888896,4.628666666666667
93018,50.1753888888889,4.738
52011,50.416388888888896,4.444166666666667
52048,50.359861111111115,4.368833333333333
56086,50.316555555555546,4.3705
52022,50.404666666666664,4.337916666666667
56001,50.40183333333333,4.2924444444444445
52015,50.438444444444436,4.352138888888889
52012,50.419138888888895,4.512416666666667
52075,50.51044444444446,4.458805555555556
52021,50.486055555555566,4.555527777777779
52055,50.472,4.400277777777778
52018,50.428777777777775,4.556638888888889
52074,50.421888888888894,4.54
52025,50.345111111111116,4.579638888888889
56029,50.21747222222222,4.3453888888888885
56016,50.119555555555564,4.276722222222221
56088,50.13269444444445,4.203638888888889
56005,50.248472222222226,4.235388888888889
56078,50.340111111111106,4.292722222222221
56044,50.37061111111111,4.2741388888888885
56022,50.31486111111111,4.132
56049,50.32738888888889,4.169305555555557
56051,50.01055555555556,4.203444444444445
82003,49.984722222222224,5.7676944444444445
81013,49.81122222222222,5.738138888888888
82009,49.84805555555556,5.700361111111111
82036,49.944555555555546,5.6010277777777775
82014,50.15905555555555,5.682555555555557
82037,50.185,5.958611111111112
82038,50.02108333333333,5.517777777777778
82005,50.09433333333334,5.653333333333332
82032,50.272527777777775,5.9211944444444455
81001,49.682916666666664,5.813972222222222
81003,49.734194444444455,5.793916666666666
85046,49.73547222222222,5.654416666666667
85039,49.7435,5.479222222222222
85009,49.668277777777774,5.575138888888889
85034,49.60102777777778,5.667722222222222
85026,49.571222222222225,5.678861111111113
85045,49.57227777777778,5.581083333333333
85047,49.50741666666666,5.4756944444444455
85024,49.62433333333333,5.4566944444444445
81015,49.60013888888889,5.806972222222222
81004,49.5735,5.817861111111112
84077,49.922305555555546,5.5094166666666675
85007,49.68805555555554,5.3764166666666675
85011,49.73808333333334,5.2251666666666665
84010,49.835944444444436,5.012416666666667
84043,49.8326388888889,5.472111111111111
84050,49.863,5.188638888888889
84033,49.78472222222222,5.535833333333334
84059,50.0565,5.264166666666667
84009,49.87036111111111,5.217138888888889
84029,49.787277777777774,5.245222222222221
84035,49.957027777777775,5.238888888888889
83034,50.179,5.311583333333333
84075,50.03691666666666,5.1002777777777775
84068,50.089527777777775,5.279027777777777
84016,50.01063888888889,5.026305555555554
83012,50.344361111111105,5.485222222222222
83040,50.13444444444443,5.346888888888889
83055,50.24875,5.6330277777777775
83049,50.09213888888889,5.526111111111112
83031,50.17111111111111,5.588055555555554
83044,50.238944444444435,5.516638888888888
83028,50.29436111111111,5.4223888888888885
83013,50.28736111111111,5.516638888888888
53053,50.4525,3.95
53084,50.40805555555556,3.9586111111111113
53044,50.54472222222223,3.9261944444444437
55040,50.58491666666667,4.0695
55035,50.48883333333333,4.090805555555555
53028,50.40675,3.8925833333333335
55004,50.64,4.166888888888889
55022,50.486861111111104,4.198083333333334
56085,50.3605,4.081833333333333
56011,50.41225,4.176722222222224
56087,50.42716666666666,4.182972222222221
52010,50.465055555555566,4.269111111111111
52043,50.50702777777778,4.2500277777777775
52063,50.54030555555556,4.243833333333334
55050,50.54858333333333,4.174194444444445
53014,50.44708333333333,3.7909166666666665
51009,50.49288888888889,3.675083333333333
53070,50.442,3.8161388888888887
53082,50.408694444444436,3.8375277777777783
53039,50.43866666666666,3.67125
53020,50.398999999999994,3.749138888888889
53068,50.40611111111111,3.684444444444445
53083,50.37425,3.704388888888889
53065,50.446527777777774,3.839138888888889
57081,50.592944444444456,3.3777222222222223
57064,50.51630555555555,3.604305555555555
57072,50.55866666666667,3.3171666666666666
57093,50.517555555555546,3.4187222222222213
57003,50.55183333333333,3.5166666666666666
54007,50.73327777777778,3.211361111111111
57027,50.704361111111105,3.3071666666666664
57062,50.699861111111105,3.348361111111111
57095,50.7285,3.519833333333333
57018,50.7055,3.473361111111111
54010,50.78294444444445,3.013611111111111
51004,50.63069444444446,3.777138888888889
55039,50.63408333333333,3.938861111111111
55010,50.67394444444446,4.078972222222221
55023,50.70172222222222,3.843638888888889
53046,50.561694444444434,3.9006666666666665
51019,50.73775,3.7096666666666662
51017,50.73330555555556,3.673194444444445
57094,50.62169444444446,3.6159166666666662
51065,50.66727777777778,3.5557222222222222
51012,50.58722222222222,3.8736111111111113
51014,50.571777777777775,3.76025
51008,50.54316666666666,3.7385833333333336
31005,51.2285,3.216416666666667
31022,51.10375,3.217055555555556
31040,51.16213888888889,3.1934722222222214
31043,51.35,3.3273611111111108
31006,51.2066388888889,3.3805277777777785
31004,51.30372222222222,3.1421944444444443
31042,51.26311111111111,3.147361111111111
35013,51.22630555555556,2.9171666666666667
35029,51.26133333333333,3.0271666666666666
35011,51.18475,2.8202777777777777
35002,51.25683333333333,2.9900277777777777
35014,51.165944444444435,3.028361111111111
35005,51.156861111111105,2.9440000000000004
35006,51.08877777777778,3.021416666666666
31012,51.20394444444445,3.1298055555555555
34022,50.835944444444436,3.27175
34023,50.856305555555565,3.2657222222222213
34013,50.84583333333334,3.311027777777777
34009,50.81594444444444,3.3744444444444444
34042,50.79783333333333,3.355916666666667
34041,50.81444444444444,3.2037777777777787
34002,50.82747222222223,3.4101944444444445
34003,50.769055555555546,3.4418611111111117
34043,50.723333333333336,3.3527777777777783
32003,51.07347222222222,2.7950555555555554
32011,51.02272222222222,3.0379166666666664
38016,51.129138888888896,2.7509722222222224
38025,51.08191666666667,2.6410555555555555
33041,50.94530555555554,2.727138888888889
32030,50.982,2.7580277777777784
32006,50.95138888888889,2.855888888888889
38008,51.10377777777778,2.5914722222222224
38014,51.11583333333334,2.6875000000000004
32010,51.07766666666667,3.0059444444444443
38002,51.01088888888889,2.7053888888888893
37015,50.996722222222225,3.3193611111111108
37017,50.91125,3.401305555555556
37002,50.93425,3.432333333333333
31003,51.169777777777774,3.323583333333333
37011,51.02172222222222,3.235638888888889
37018,51.07991666666667,3.344666666666667
37012,51.05097222222222,3.4121944444444443
37007,50.950722222222225,3.2475555555555555
36007,50.91822222222223,3.2516666666666665
37010,50.93325,3.3344722222222223
34040,50.87166666666667,3.446111111111112
36015,50.937222222222225,3.130055555555556
36011,50.99405555555556,3.1674444444444445
31033,51.08055555555556,3.1152222222222217
36006,50.99827777777778,3.125111111111111
36019,50.97516666666667,2.9949722222222217
37020,50.96119444444446,3.172638888888889
34025,50.88686111111111,3.2475277777777785
36008,50.94558333333333,3.2015277777777778
36010,50.872361111111104,3.182
36012,50.89144444444445,3.0614166666666667
33011,50.848333333333336,2.881388888888889
33040,50.918388888888884,2.9579722222222222
34027,50.817083333333336,3.1266666666666665
33029,50.781527777777775,3.035805555555556
33039,50.74580555555556,2.826666666666666
33016,50.764055555555565,2.89925
33021,50.85316666666667,2.741805555555556
33037,50.90641666666666,3.0214444444444446
44021,51.06191666666666,3.749138888888889
43018,51.199,3.7877777777777775
44013,51.078722222222225,3.8365833333333335
44034,51.13322222222222,3.832833333333333
44040,51.0195,3.785055555555556
46021,51.143111111111104,4.1611666666666665
46003,51.2026111111111,4.2412777777777775
46025,51.11008333333334,4.143916666666667
46013,51.18269444444446,4.287111111111111
46014,51.10341666666667,3.998694444444444
46020,51.18861111111111,4.108388888888888
44045,51.20158333333334,3.9348333333333336
44073,51.16822222222223,3.8575277777777783
46024,51.20697222222223,4.078722222222222
42006,51.01955555555556,4.110888888888889
42008,51.07041666666667,4.124861111111111
42025,51.005444444444436,3.829444444444445
42028,51.07886111111112,4.061305555555555
42023,51.11280555555556,4.096527777777776
42004,50.99238888888889,4.169027777777779
42026,51.00622222222222,3.9749722222222217
42010,51.04194444444444,3.8827777777777777
42011,51.00083333333333,4.080527777777776
42003,51.045194444444434,3.943166666666667
41002,50.94283333333333,4.028638888888889
41034,50.966194444444454,3.9274722222222223
41048,50.844444444444456,4.034166666666667
41082,50.89119444444446,3.93625
41024,50.87175,3.9612777777777786
41011,50.88994444444445,4.076055555555556
41018,50.76930555555556,3.8727777777777783
41063,50.94108333333333,3.914583333333333
41027,50.82472222222222,3.9087222222222215
45063,50.821222222222225,3.8470277777777784
45041,50.75030555555556,3.616861111111111
41081,50.87563888888889,3.8343611111111113
45065,50.899555555555565,3.721861111111111
45059,50.83302777777778,3.764083333333333
45062,50.825611111111115,3.687416666666667
45064,50.808888888888895,3.616138888888889
45060,50.76911111111111,3.4788333333333337
45035,50.85666666666667,3.608611111111111
45057,50.909611111111104,3.616805555555556
45017,50.92177777777778,3.530638888888889
45061,50.868361111111106,3.4841944444444444
44011,50.961611111111104,3.5464444444444445
44048,50.96966666666667,3.6082777777777784
44043,50.999444444444435,3.7712777777777777
44064,51.00333333333333,3.6214444444444447
44012,50.99088888888889,3.643388888888889
44049,51.071583333333336,3.55325
44052,50.923444444444435,3.7898888888888886
44081,50.93411111111111,3.4688611111111114
44001,51.10244444444446,3.444111111111112
44020,50.929916666666664,3.648083333333333
43005,51.17016666666667,3.581111111111111
44029,51.12591666666667,3.4785555555555563
44036,51.092805555555564,3.642833333333333
44080,51.11769444444445,3.5682222222222215
44019,51.14436111111111,3.6743888888888887
44072,51.15088888888889,3.607388888888889
43002,51.220805555555565,3.7517777777777783
43007,51.220222222222226,3.623444444444445
43014,51.240111111111105,3.5295277777777776
43010,51.19355555555556,3.4685
